"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"3357885749","153591","5401","05 Aug 2017 06:55","27:22","1642","19-9","19,9","Radiant","OG","n0tail, JerAx, s4, Fly, ana","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?"
"3357781916","153591","5401","05 Aug 2017 06:00","33:07","1987","33-19","33,19","Radiant","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?","OG","n0tail, JerAx, s4, Fly, ana"
"3357776957","153589","5401","05 Aug 2017 06:00","1:12:19","4339","21-31","21,31","Dire","Digital Chaos","BuLba, Forev, DuBu, Abed, mason","Cloud9","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-"
"3357776843","153588","5401","05 Aug 2017 06:07","29:09","1749","19-9","19,9","Radiant","Invictus Gaming","BurNIng, Xxs, Q, Op, BoBoKa","HellRaisers","j4, 33, Swiftending, KaiSeR, MiLAN"
"3357766680","153587","5401","05 Aug 2017 06:00","35:38","2138","26-11","26,11","Radiant","Newbee","Faith, kpii, Moogy, kaka, Sccc","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo"
"3356461133","153461","5401","05 Aug 2017 06:06","28:17","1697","10-26","10,26","Dire","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata"
"3356371427","153461","5401","05 Aug 2017 04:55","47:06","2826","36-40","36,40","Dire","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3356321398","153451","5401","05 Aug 2017 04:06","38:21","2301","31-13","31,13","Radiant","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","Evil Geniuses","Cr1t-, zai, Arteezy, Universe, SumaiL"
"3356308437","153450","5401","05 Aug 2017 03:53","34:28","2068","31-28","31,28","Radiant","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER"
"3356274394","153445","5401","05 Aug 2017 03:19","1:14:18","4458","50-23","50,23","Radiant","Cloud9","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?"
"3356260301","153451","5401","05 Aug 2017 03:03","36:46","2206","13-32","13,32","Dire","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","Evil Geniuses","Cr1t-, zai, Arteezy, Universe, SumaiL"
"3356251885","153450","5401","05 Aug 2017 02:52","39:22","2362","18-41","18,41","Dire","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle"
"3356245174","153443","5401","05 Aug 2017 02:43","1:23:26","5006","34-56","34,56","Dire","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka","TNC Predator","1437, Raven, TIMS, Kuku, Sam H"
"3356214219","153445","5401","05 Aug 2017 02:08","47:51","2871","16-31","16,31","Dire","Cloud9","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?"
"3356203915","153436","5401","05 Aug 2017 01:51","36:38","2198","10-35","10,35","Dire","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3356203606","153443","5401","05 Aug 2017 01:51","30:41","1841","14-24","14,24","Dire","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka","TNC Predator","1437, Raven, TIMS, Kuku, Sam H"
"3356189302","153433","5401","05 Aug 2017 01:50","44:18","2658","13-44","13,44","Dire","OG","n0tail, JerAx, s4, Fly, ana","Invictus Gaming","BurNIng, Xxs, Q, Op, BoBoKa"
"3356160859","153436","5401","05 Aug 2017 12:58","26:42","1602","23-9","23,9","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3356148145","153428","5401","05 Aug 2017 12:39","31:57","1917","24-17","24,17","Radiant","Newbee","Faith, kpii, Moogy, kaka, Sccc","HellRaisers","j4, 33, Swiftending, KaiSeR, MiLAN"
"3356137447","153433","5401","05 Aug 2017 12:31","31:15","1875","23-9","23,9","Radiant","OG","n0tail, JerAx, s4, Fly, ana","Invictus Gaming","BurNIng, Xxs, Q, Op, BoBoKa"
"3356102779","153425","5401","04 Aug 2017 11:49","41:13","2473","22-44","22,44","Dire","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","TNC Predator","1437, Raven, TIMS, Kuku, Sam H"
"3356100221","153428","5401","04 Aug 2017 11:45","34:22","2062","21-9","21,9","Radiant","Newbee","Faith, kpii, Moogy, kaka, Sccc","HellRaisers","j4, 33, Swiftending, KaiSeR, MiLAN"
"3356083896","153422","5401","04 Aug 2017 11:30","2:08:08","7688","46-54","46,54","Dire","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata"
"3356066834","153421","5401","04 Aug 2017 11:13","49:24","2964","49-24","49,24","Radiant","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3356044327","153425","5401","04 Aug 2017 10:49","35:08","2108","30-40","30,40","Dire","TNC Predator","1437, Raven, TIMS, Kuku, Sam H","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle"
"3356035808","153415","5401","04 Aug 2017 10:43","39:52","2392","7-33","7,33","Dire","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka","Evil Geniuses","Cr1t-, zai, Arteezy, Universe, SumaiL"
"3356009819","153422","5401","04 Aug 2017 10:22","45:31","2731","17-32","17,32","Dire","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER"
"3356007093","153421","5401","04 Aug 2017 10:25","21:55","1315","29-2","29,2","Radiant","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3355980143","153415","5401","04 Aug 2017 09:54","20:13","1213","3-15","3,15","Dire","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka","Evil Geniuses","Cr1t-, zai, Arteezy, Universe, SumaiL"
"3355944219","153403","5401","04 Aug 2017 09:29","49:44","2984","15-33","15,33","Dire","Cloud9","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-","Invictus Gaming","BurNIng, Xxs, Q, Op, BoBoKa"
"3355938154","153401","5401","04 Aug 2017 09:20","42:48","2568","7-29","7,29","Dire","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3355934709","153405","5401","04 Aug 2017 09:18","36:53","2213","16-31","16,31","Dire","Newbee","Faith, kpii, Moogy, kaka, Sccc","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet"
"3355887483","153394","5401","04 Aug 2017 08:40","47:37","2857","26-31","26,31","Radiant","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo","HellRaisers","j4, 33, Swiftending, KaiSeR, MiLAN"
"3355859622","153405","5401","04 Aug 2017 08:22","33:49","2029","34-11","34,11","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","Newbee","Faith, kpii, Moogy, kaka, Sccc"
"3355853872","153403","5401","04 Aug 2017 08:19","42:10","2530","21-19","21,19","Dire","Cloud9","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-","Invictus Gaming","BurNIng, Xxs, Q, Op, BoBoKa"
"3355838924","153401","5401","04 Aug 2017 08:12","45:14","2714","20-31","20,31","Dire","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3355805274","153394","5401","04 Aug 2017 07:40","37:02","2222","30-6","30,6","Radiant","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo","HellRaisers","j4, 33, Swiftending, KaiSeR, MiLAN"
"3355760651","153375","5401","04 Aug 2017 07:07","51:33","3093","39-25","39,25","Radiant","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","Evil Geniuses","Cr1t-, zai, Arteezy, Universe, SumaiL"
"3355751343","153378","5401","04 Aug 2017 07:01","49:48","2988","23-35","23,35","Dire","TNC Predator","1437, Raven, TIMS, Kuku, Sam H","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata"
"3355751279","153377","5401","04 Aug 2017 07:01","39:14","2354","48-16","48,16","Radiant","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3355741305","153374","5401","04 Aug 2017 06:54","25:04","1504","7-29","7,29","Dire","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame"
"3355657953","153378","5401","04 Aug 2017 06:00","34:29","2069","8-27","8,27","Dire","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata","TNC Predator","1437, Raven, TIMS, Kuku, Sam H"
"3355653623","153377","5401","04 Aug 2017 06:00","36:37","2197","33-21","33,21","Radiant","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3355646788","153375","5401","04 Aug 2017 06:00","47:26","2846","28-18","28,18","Radiant","Evil Geniuses","Cr1t-, zai, Arteezy, Universe, SumaiL","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu"
"3355640875","153374","5401","04 Aug 2017 06:02","26:51","1611","23-9","23,9","Radiant","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka"
"3354345479","153287","5401","04 Aug 2017 04:09","1:07:56","4076","63-25","63,25","Radiant","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo","OG","n0tail, JerAx, s4, Fly, ana"
"3354341710","153288","5401","04 Aug 2017 04:02","44:07","2647","8-26","8,26","Dire","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?","Invictus Gaming","BurNIng, Xxs, Q, Op, BoBoKa"
"3354333670","153286","5401","04 Aug 2017 03:54","30:45","1845","14-27","14,27","Dire","Cloud9","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet"
"3354297698","153280","5401","04 Aug 2017 03:08","1:03:09","3789","30-30","30,30","Radiant","Digital Chaos","BuLba, Forev, DuBu, Abed, mason","HellRaisers","j4, 33, Swiftending, KaiSeR, MiLAN"
"3354292598","153288","5401","04 Aug 2017 03:04","32:31","1951","24-14","24,14","Radiant","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?","Invictus Gaming","BurNIng, Xxs, Q, Op, BoBoKa"
"3354286673","153287","5401","04 Aug 2017 02:57","42:36","2556","32-12","32,12","Radiant","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo","OG","n0tail, JerAx, s4, Fly, ana"
"3354284596","153286","5401","04 Aug 2017 02:57","30:52","1852","30-10","30,10","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","Cloud9","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-"
"3354249527","153280","5401","04 Aug 2017 02:04","39:43","2383","8-34","8,34","Dire","HellRaisers","j4, 33, Swiftending, KaiSeR, MiLAN","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3354247448","153276","5401","04 Aug 2017 02:03","30:21","1821","20-36","20,36","Dire","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle"
"3354220626","153266","5401","04 Aug 2017 01:25","1:04:21","3861","44-24","44,24","Radiant","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu"
"3354219214","153264","5401","04 Aug 2017 01:21","1:19:16","4756","61-43","61,43","Radiant","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER","TNC Predator","1437, Raven, TIMS, Kuku, Sam H"
"3354214459","153262","5401","04 Aug 2017 01:14","26:53","1613","31-21","31,21","Radiant","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka"
"3354210396","153276","5401","04 Aug 2017 01:07","32:45","1965","29-14","29,14","Radiant","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle"
"3354180190","153266","5401","04 Aug 2017 12:31","24:51","1491","22-13","22,13","Radiant","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata"
"3354167956","153264","5401","04 Aug 2017 12:13","42:14","2534","31-15","31,15","Radiant","TNC Predator","1437, Raven, TIMS, Kuku, Sam H","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER"
"3354162376","153262","5401","04 Aug 2017 12:07","40:53","2453","51-41","51,41","Radiant","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3354159000","153258","5401","04 Aug 2017 12:02","31:42","1902","22-6","22,6","Radiant","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo","Cloud9","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-"
"3354123160","153251","5401","03 Aug 2017 11:29","39:04","2344","41-21","41,21","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","Invictus Gaming","BurNIng, Xxs, Q, Op, BoBoKa"
"3354120039","153253","5401","03 Aug 2017 11:21","26:15","1575","13-25","13,25","Dire","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?","Newbee","Faith, kpii, Moogy, kaka, Sccc"
"3354118306","153252","5401","03 Aug 2017 11:19","21:52","1312","19-7","19,7","Radiant","OG","n0tail, JerAx, s4, Fly, ana","HellRaisers","j4, 33, Swiftending, KaiSeR, MiLAN"
"3354101340","153258","5401","03 Aug 2017 11:06","32:13","1933","16-7","16,7","Radiant","Cloud9","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo"
"3354063346","153253","5401","03 Aug 2017 10:25","35:56","2156","16-40","16,40","Dire","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?","Newbee","Faith, kpii, Moogy, kaka, Sccc"
"3354058128","153252","5401","03 Aug 2017 10:21","32:26","1946","5-26","5,26","Dire","HellRaisers","j4, 33, Swiftending, KaiSeR, MiLAN","OG","n0tail, JerAx, s4, Fly, ana"
"3354057627","153251","5401","03 Aug 2017 10:24","35:40","2140","29-11","29,11","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","Invictus Gaming","BurNIng, Xxs, Q, Op, BoBoKa"
"3354031843","153242","5401","03 Aug 2017 09:59","42:10","2530","18-36","18,36","Dire","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","TNC Predator","1437, Raven, TIMS, Kuku, Sam H"
"3354000170","153243","5401","03 Aug 2017 09:26","31:06","1866","11-32","11,32","Dire","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle"
"3353994974","153234","5401","03 Aug 2017 09:24","34:07","2047","31-21","31,21","Radiant","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame"
"3353989523","153237","5401","03 Aug 2017 09:21","33:56","2036","11-40","11,40","Dire","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER","Evil Geniuses","Cr1t-, zai, Arteezy, Universe, SumaiL"
"3353935410","153243","5401","03 Aug 2017 08:30","33:54","2034","33-32","33,32","Radiant","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka"
"3353935010","153242","5401","03 Aug 2017 08:31","1:00:16","3616","20-17","20,17","Dire","TNC Predator","1437, Raven, TIMS, Kuku, Sam H","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu"
"3353916502","153237","5401","03 Aug 2017 08:14","43:30","2610","16-38","16,38","Dire","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER","Evil Geniuses","Cr1t-, zai, Arteezy, Universe, SumaiL"
"3353901258","153234","5401","03 Aug 2017 08:03","47:04","2824","15-29","15,29","Dire","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata"
"3353852872","153215","5401","03 Aug 2017 07:26","36:48","2208","19-32","19,32","Dire","Newbee","Faith, kpii, Moogy, kaka, Sccc","OG","n0tail, JerAx, s4, Fly, ana"
"3353841477","153217","5401","03 Aug 2017 07:14","52:00","3120","28-44","28,44","Dire","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?","HellRaisers","j4, 33, Swiftending, KaiSeR, MiLAN"
"3353838092","153216","5401","03 Aug 2017 07:14","15:39","939","3-17","3,17","Dire","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet"
"3353837163","153221","5401","03 Aug 2017 07:13","40:11","2411","10-21","10,21","Dire","Digital Chaos","BuLba, Forev, DuBu, Abed, mason","Invictus Gaming","BurNIng, Xxs, Q, Op, BoBoKa"
"3353742932","153221","5401","03 Aug 2017 06:04","39:32","2372","18-24","18,24","Dire","Digital Chaos","BuLba, Forev, DuBu, Abed, mason","Invictus Gaming","BurNIng, Xxs, Q, Op, BoBoKa"
"3353738510","153217","5401","03 Aug 2017 06:00","50:16","3016","33-50","33,50","Dire","HellRaisers","j4, 33, Swiftending, KaiSeR, MiLAN","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?"
"3353737967","153216","5401","03 Aug 2017 06:01","43:22","2602","26-18","26,18","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo"
"3353737069","153215","5401","03 Aug 2017 06:01","57:12","3432","40-22","40,22","Radiant","Newbee","Faith, kpii, Moogy, kaka, Sccc","OG","n0tail, JerAx, s4, Fly, ana"
"3352509754","153150","5401","03 Aug 2017 03:58","30:36","1836","12-21","12,21","Dire","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame"
"3352505678","153151","5401","03 Aug 2017 03:52","47:59","2879","24-39","24,39","Dire","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Evil Geniuses","Cr1t-, zai, Arteezy, Universe, SumaiL"
"3352501269","153149","5401","03 Aug 2017 03:48","32:23","1943","18-38","18,38","Dire","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka"
"3352464853","153145","5401","03 Aug 2017 02:57","34:01","2041","16-29","16,29","Dire","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit","TNC Predator","1437, Raven, TIMS, Kuku, Sam H"
"3352462460","153151","5401","03 Aug 2017 02:54","36:32","2192","22-16","22,16","Radiant","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Evil Geniuses","Cr1t-, zai, Arteezy, Universe, SumaiL"
"3352461389","153150","5401","03 Aug 2017 02:56","35:17","2117","26-15","26,15","Radiant","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu"
"3352455755","153149","5401","03 Aug 2017 02:44","39:36","2376","37-16","37,16","Radiant","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka"
"3352427223","153145","5401","03 Aug 2017 02:02","26:00","1560","29-11","29,11","Radiant","TNC Predator","1437, Raven, TIMS, Kuku, Sam H","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3352416060","153141","5401","03 Aug 2017 01:50","37:20","2240","20-21","20,21","Radiant","Newbee","Faith, kpii, Moogy, kaka, Sccc","Cloud9","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-"
"3352409888","153140","5401","03 Aug 2017 01:36","44:43","2683","15-30","15,30","Dire","HellRaisers","j4, 33, Swiftending, KaiSeR, MiLAN","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet"
"3352405556","153139","5401","03 Aug 2017 01:37","54:48","3288","43-39","43,39","Radiant","OG","n0tail, JerAx, s4, Fly, ana","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3352383050","153136","5401","03 Aug 2017 12:59","36:38","2198","16-34","16,34","Dire","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo"
"3352382741","153141","5401","03 Aug 2017 12:58","28:10","1690","7-18","7,18","Dire","Cloud9","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-","Newbee","Faith, kpii, Moogy, kaka, Sccc"
"3352367990","153140","5401","03 Aug 2017 12:37","38:11","2291","25-11","25,11","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","HellRaisers","j4, 33, Swiftending, KaiSeR, MiLAN"
"3352363731","153139","5401","03 Aug 2017 12:30","36:33","2193","9-36","9,36","Dire","OG","n0tail, JerAx, s4, Fly, ana","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3352328440","153135","5401","02 Aug 2017 11:41","31:05","1865","37-12","37,12","Radiant","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata","Evil Geniuses","Cr1t-, zai, Arteezy, Universe, SumaiL"
"3352327788","153134","5401","02 Aug 2017 11:42","27:15","1635","30-20","30,20","Radiant","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3352323980","153136","5401","02 Aug 2017 11:38","55:38","3338","28-23","28,23","Dire","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?"
"3352320088","153132","5401","02 Aug 2017 11:36","58:14","3494","32-37","32,37","Radiant","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu"
"3352291980","153135","5401","02 Aug 2017 11:02","16:45","1005","3-18","3,18","Dire","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata","Evil Geniuses","Cr1t-, zai, Arteezy, Universe, SumaiL"
"3352286942","153134","5401","02 Aug 2017 10:55","23:22","1402","20-6","20,6","Radiant","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3352275698","153131","5401","02 Aug 2017 10:44","35:50","2150","20-24","20,24","Dire","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame"
"3352267755","153132","5401","02 Aug 2017 10:39","33:16","1996","28-9","28,9","Radiant","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","Infamous、","Timado, Accel, Matthew, Benjaz, Kingteka"
"3352237075","153128","5401","02 Aug 2017 10:05","36:41","2201","31-12","31,12","Radiant","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?"
"3352220260","153131","5401","02 Aug 2017 09:47","27:33","1653","23-8","23,8","Radiant","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER"
"3352200165","153125","5401","02 Aug 2017 09:32","53:10","3190","28-46","28,46","Dire","Newbee","Faith, kpii, Moogy, kaka, Sccc","Invictus Gaming","BurNIng, Xxs, Q, Op, BoBoKa"
"3352190511","153123","5401","02 Aug 2017 09:23","47:36","2856","27-30","27,30","Dire","Cloud9","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-","OG","n0tail, JerAx, s4, Fly, ana"
"3352163167","153128","5401","02 Aug 2017 08:57","46:22","2782","21-45","21,45","Dire","Execration.安博电竞","Kim0, James, Nando, raging-_-potato, Rr?","LGD.Forever Young","Super, Inflame, ddc, ah fu , Monet"
"3352153962","153121","5401","02 Aug 2017 08:44","38:14","2294","27-15","27,15","Radiant","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3352140562","153125","5401","02 Aug 2017 08:37","25:39","1539","2-14","2,14","Dire","Invictus Gaming","BurNIng, Xxs, Q, Op, BoBoKa","Newbee","Faith, kpii, Moogy, kaka, Sccc"
"3352119361","153123","5401","02 Aug 2017 08:10","43:28","2608","22-22","22,22","Dire","Cloud9","pieliedie, Aui_2000, EternaLEnVy, MSS, FATA-","OG","n0tail, JerAx, s4, Fly, ana"
"3352104337","153107","5401","02 Aug 2017 07:58","38:36","2316","17-24","17,24","Dire","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu"
"3352100275","153121","5401","02 Aug 2017 07:58","22:46","1366","13-6","13,6","Radiant","Virtus.pro","9pasha, No[o]ne-, Lil, RAMZES666, Solo","Digital Chaos","BuLba, Forev, DuBu, Abed, mason"
"3352061045","153100","5401","02 Aug 2017 07:18","52:17","3137","36-44","36,44","Radiant","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata"
"3352045427","153104","5401","02 Aug 2017 07:06","23:49","1429","27-6","27,6","Radiant","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3352043080","153102","5401","02 Aug 2017 07:05","36:29","2189","31-23","31,23","Radiant","TNC Predator","1437, Raven, TIMS, Kuku, Sam H","Evil Geniuses","Cr1t-, zai, Arteezy, Universe, SumaiL"
"3351993496","153107","5401","02 Aug 2017 06:26","56:52","3412","31-23","31,23","Dire","Team Secret","Puppey, YapzOr, MP, MidOne, KheZu","Team Empire","fn, Resolut1on, Ghostik, Miposhka, RodjER"
"3351973181","153104","5401","02 Aug 2017 06:05","35:21","2121","35-15","35,15","Radiant","LGD-GAMING","Yao, Somnus丶M, Victoria, old eLeVeN, Ame","Fnatic","QO, Ohaiyo, DJ, Febby, Ah Jit"
"3351963840","153102","5401","02 Aug 2017 06:01","36:12","2172","14-25","14,25","Dire","TNC Predator","1437, Raven, TIMS, Kuku, Sam H","Evil Geniuses","Cr1t-, zai, Arteezy, Universe, SumaiL"
"3351961375","153100","5401","02 Aug 2017 06:06","44:20","2660","30-34","30,34","Dire","iG.Vitality","super, @dogf1ghts, InJuly, Paparazi, Sakata","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle"
